replica1,replica2,replica3,replica4,replica5,replica6,replica7,replica8,replica9,replica10,replica11,replica12,replica13,replica14,replica15,replica16,replica17,replica18,replica19,replica20,replica21,replica22,replica23,replica24,replica25
-39.3192,-38.6635,-39.6393,-38.7854,-40.0161,-39.7129,-39.3592,-39.098,-38.4584,-36.5062,-39.3839,-40.4283,-38.9929,-38.9212,-41.1899,-40.1335,-34.8343,-39.5218,-39.4848,-41.3692,-39.7999,-38.9757,-41.0737,-39.9664,-38.2979
-39.2371,-26.7858,-27.9507,-26.0273,-32.1261,-33.6495,-27.3876,-38.3091,-36.2284,-26.6014,-34.0301,-36.3651,-39.1408,-26.819,-34.9314,-29.4875,-35.0912,-28.89,-35.4567,-28.3226,-38.4678,-33.9873,-38.4288,-32.5026,-35.6656
-36.2877,-37.2719,-37.4383,-36.3988,-35.7964,-37.4212,-36.0917,-37.1421,-38.4754,-40.9074,-37.9138,-38.6679,-38.9593,-38.2379,-36.956,-37.5173,-37.1521,-39.1158,-36.7361,-36.614,-42.5256,-37.0574,-39.1219,-38.6768,-37.3371
-39.6646,-38.9434,-39.8398,-40.0889,-38.116,-40.7548,-42.6677,-39.9088,-38.9702,-41.2985,-40.6505,-37.3694,-36.626,-42.4936,-37.8436,-39.294,-39.5222,-40.3382,-39.1014,-37.6676,-42.4565,-39.0335,-37.4144,-36.1206,-37.9189
-25.4503,-22.8621,-23.9171,-24.9255,-25.1069,-24.5098,-22.8762,-23.9088,-23.5174,-23.8423,-25.1791,-24.2084,-24.4458,-24.0075,-23.4072,-24.1252,-24.4741,-24.5577,-23.1703,-24.8872,-23.1937,-24.7721,-24.6986,-23.1104,-24.9933
-33.7274,-33.8805,-35.0237,-32.984,-33.5505,-34.0271,-32.7047,-33.5272,-33.9986,-33.9547,-33.856,-33.2949,-34.2423,-31.6865,-33.9556,-32.1129,-32.2943,-34.7403,-31.8167,-33.7509,-34.0812,-32.4184,-33.2132,-34.4757,-33.9426
-31.828,-31.3528,-33.6637,-36.2824,-37.982,-31.2109,-29.5567,-31.5378,-29.7317,-28.8635,-37.0299,-33.2729,-38.3779,-33.7536,-30.1162,-39.7284,-35.286,-32.8644,-33.48,-33.8666,-29.0112,-33.8506,-34.2479,-34.0626,-32.5574
-28.1367,-28.0565,-29.6408,-29.0103,-35.7491,-29.7231,-33.4004,-26.4134,-29.0153,-29.0998,-29.0723,-27.9283,-29.2833,-29.8347,-29.1635,-31.1536,-26.9376,-29.4468,-30.6576,-29.2487,-27.954,-33.8462,-32.4459,-27.9068,-28.5483
-30.1448,-27.1259,-28.8207,-30.5437,-28.7827,-27.1102,-27.423,-30.0071,-28.155,-29.4118,-27.4963,-27.9581,-27.8357,-28.4697,-26.6242,-27.3451,-28.496,-30.6993,-25.7076,-27.6009,-28.5198,-20.2127,-27.5992,-24.4442,-27.0202
-29.6854,-31.2907,-24.6765,-31.7797,-31.7757,-29.8969,-30.8271,-33.1291,-28.2227,-34.1486,-31.5216,-32.5082,-28.0084,-32.1413,-30.6435,-32.7571,-32.7139,-32.9437,-26.3792,-32.6309,-33.0363,-25.3343,-32.0732,-30.0034,-32.4789
-23.0077,-29.6583,-25.9182,-24.1357,-28.1086,-23.6695,-34.3429,-31.6616,-23.6003,-36.762,-21.6264,-26.2798,-17.8107,-23.0184,-22.8596,-17.2276,-20.2892,-23.8818,-26.4742,-23.8911,-23.7664,-18.2827,-21.0165,-20.2244,-21.7163
-36.7363,-37.3106,-36.3026,-37.3026,-37.4172,-37.9974,-36.8857,-32.4787,-36.3105,-37.3356,-43.5656,-39.8305,-39.3704,-37.7704,-39.0138,-38.7394,-39.3635,-34.8959,-40.5547,-36.9318,-38.5733,-34.5615,-35.6379,-36.7248,-38.5136
-26.7884,-25.8419,-31.8653,-28.3352,-22.9381,-27.2385,-24.338,-25.8789,-22.9006,-24.2958,-28.6512,-30.4347,-25.2166,-28.1937,-29.5964,-26.8503,-32.9364,-27.3618,-32.744,-26.0294,-25.756,-27.9443,-28.8252,-25.2707,-28.4777
-18.685,-19.2796,-21.1877,-21.0743,-20.2149,-18.4785,-19.8546,-17.9439,-19.3694,-18.2176,-21.1594,-20.7583,-20.3093,-21.5018,-20.4101,-20.9338,-18.5647,-19.5665,-19.5309,-25.5115,-21.078,-20.9876,-26.6673,-20.5725,-19.8424
-27.3645,-25.2692,-24.4938,-19.601,-25.8655,-25.5199,-25.7941,-25.2686,-22.1344,-25.8928,-23.2748,-25.4301,-24.4363,-22.4095,-16.2654,-22.2613,-27.3092,-22.2955,-26.5346,-23.5739,-27.4148,-26.7088,-23.5311,-25.1322,-25.2313
-41.092,-41.1522,-41.353,-40.7267,-41.4167,-40.9467,-41.2869,-40.8257,-40.5886,-40.7649,-40.9955,-41.1061,-41.243,-39.9749,-40.7204,-40.7001,-40.4658,-39.6792,-40.5514,-40.9148,-40.6657,-41.0675,-40.9061,-40.9025,-39.8797
-20.4833,-18.9355,-20.7007,-20.0327,-18.8956,-18.6747,-20.3814,-19.8506,-19.1975,-18.3292,-19.4917,-21.054,-17.8683,-20.0977,-18.6361,-19.6524,-19.8398,-19.4923,-18.8144,-18.8749,-19.8321,-20.0106,-18.4448,-19.6801,-17.9754
-26.6918,-26.275,-28.2914,-26.4585,-26.2003,-27.3659,-27.5514,-26.3665,-26.3133,-29.7433,-28.164,-29.3688,-26.0965,-25.3012,-26.0994,-26.8521,-27.4104,-27.1891,-26.3661,-25.8824,-25.2913,-28.5789,-27.1119,-26.3024,-26.5566
-18.7951,-19.4459,-17.8026,-18.52,-19.206,-19.0342,-19.4428,-19.2237,-19.0123,-18.8458,-19.2759,-18.7878,-18.904,-19.1349,-19.4335,-19.2672,-19.1724,-20.1015,-19.7125,-18.6807,-18.9548,-19.0911,-18.6514,-19.5497,-18.3166
-24.0818,-27.9546,-29.1786,-25.7479,-22.6087,-32.1641,-20.9814,-31.0403,-22.6828,-32.8038,-31.4209,-21.7849,-28.9219,-23.6249,-31.3721,-31.0216,-23.5792,-23.2427,-31.5191,-30.2304,-25.6255,-22.0719,-22.2027,-28.9565,-24.3486
-27.2159,-31.088,-31.2535,-30.0636,-27.2516,-28.1,-29.0132,-29.2214,-28.6713,-32.1305,-31.3331,-26.8888,-29.7164,-30.3921,-28.7211,-29.7656,-31.0898,-28.3434,-30.5825,-27.0664,-29.3507,-31.685,-29.0996,-30.5102,-29.3633
-28.9897,-29.7048,-29.4401,-28.8228,-29.8094,-30.0699,-30.7361,-28.5952,-28.0115,-27.0128,-28.8493,-29.702,-28.5067,-31.5298,-29.0453,-28.0268,-30.7527,-31.0164,-28.3131,-28.416,-28.5142,-27.9343,-29.3124,-27.4133,-28.962
-30.2427,-29.4757,-29.7547,-30.1242,-29.3097,-28.4002,-28.2433,-29.2196,-28.3798,-29.8169,-29.3613,-29.549,-30.2704,-30.1707,-28.9268,-29.3488,-29.4131,-29.8276,-30.3147,-29.534,-29.5423,-29.1071,-27.3206,-29.3524,-29.6364
-29.2454,-33.2122,-30.4344,-25.3263,-34.5163,-34.4532,-32.2672,-35.5556,-34.3757,-21.3955,-34.2324,-33.8528,-32.3094,-35.9542,-35.6257,-31.2932,-28.6767,-31.1825,-34.5834,-32.0035,-34.1854,-34.1077,-34.5573,-31.2379,-32.218
-22.7277,-26.187,-30.7016,-25.4753,-25.0744,-26.1411,-29.5321,-24.7972,-20.7549,-23.0734,-25.2391,-23.6984,-24.1554,-24.5586,-24.0103,-22.0592,-29.6148,-21.4075,-29.3927,-26.7359,-22.1761,-22.3971,-24.6872,-19.5796,-24.733
-32.9733,-33.6408,-34.3952,-34.2022,-33.1231,-33.8109,-34.1089,-33.6481,-33.8932,-33.0649,-34.2817,-35.0108,-33.6834,-34.7955,-33.6137,-35.8586,-33.8119,-33.5509,-34.2256,-34.4295,-34.2342,-32.9469,-33.7049,-33.738,-33.9695
-34.1328,-31.9034,-37.5017,-33.0086,-33.3637,-31.6827,-32.0323,-37.2695,-38.1284,-38.1951,-37.0282,-41.3842,-38.7012,-31.6212,-35.2156,-38.9401,-32.0833,-32.6003,-36.6026,-36.6722,-36.5703,-35.0763,-37.5926,-41.8859,-36.4523
-38.6721,-40.1648,-40.5557,-38.2049,-44.3691,-42.5075,-43.1203,-40.3214,-41.9487,-44.1109,-41.3341,-43.0569,-45.7917,-42.8685,-41.2695,-41.7801,-39.9015,-39.4081,-44.9322,-45.5654,-42.2307,-51.3122,-43.1449,-43.0242,-42.4722
-27.2682,-27.9078,-30.5647,-29.5208,-29.6977,-26.7366,-27.7357,-30.6141,-23.9583,-21.7024,-26.0885,-26.7288,-24.42,-25.2591,-28.613,-26.6345,-26.4145,-28.9992,-28.5763,-29.9569,-27.9142,-25.8879,-26.0094,-27.7649,-24.2954
-25.7476,-29.6555,-29.6551,-29.3646,-26.318,-28.7104,-25.1253,-25.7165,-26.6871,-27.6113,-28.5674,-26.6528,-27.1755,-26.7003,-29.3295,-26.6855,-30.3097,-24.7847,-27.1168,-27.8488,-26.1066,-26.7898,-25.4269,-26.0358,-27.016
-18.9521,-18.9616,-19.4763,-18.9895,-19.0438,-17.3477,-19.1764,-18.0411,-19.9135,-19.1791,-18.4221,-18.9315,-19.2136,-17.9646,-18.9044,-19.3638,-19.3405,-18.605,-18.3604,-18.804,-17.3891,-18.6061,-18.9416,-18.1709,-19.6501
-35.8726,-28.1819,-34.5801,-33.8342,-31.327,-33.2043,-28.6655,-32.1189,-33.0541,-29.2555,-31.8467,-36.8118,-28.2913,-28.4126,-31.1373,-30.1424,-24.625,-23.6029,-27.6784,-29.5261,-27.233,-33.1348,-31.4986,-30.7493,-27.9208
-22.8803,-26.9372,-25.5356,-23.4678,-22.5224,-21.8451,-24.0717,-24.8288,-22.4583,-29.4535,-22.3988,-22.9565,-21.0146,-24.8875,-24.7054,-22.4398,-25.7016,-24.543,-22.3496,-23.6669,-22.7499,-22.7808,-25.0401,-21.7019,-23.5275
-31.1638,-28.6567,-29.5954,-29.802,-31.4233,-28.3526,-30.693,-32.5116,-29.6502,-31.3973,-28.5124,-28.7346,-29.6886,-29.5485,-28.1493,-28.4883,-30.8903,-28.7981,-29.5858,-32.5051,-29.924,-32.0124,-32.038,-31.4061,-29.7653
-30.5578,-25.1568,-22.6124,-27.3414,-27.8363,-27.536,-28.6393,-30.4869,-25.3784,-28.539,-28.4486,-27.2596,-29.3483,-28.9147,-28.888,-26.4994,-29.6145,-28.8583,-26.6064,-25.102,-27.9944,-27.9182,-24.2053,-28.4991,-23.3995
-22.9896,-22.7407,-23.0807,-22.4509,-22.637,-24.1154,-21.2521,-22.7717,-20.5558,-20.7492,-21.9465,-22.6222,-22.1618,-23.0652,-22.5456,-24.4452,-22.556,-23.501,-21.9563,-22.8123,-26.6591,-23.7777,-23.9411,-24.1612,-23.2756
-19.1693,-19.8994,-29.4703,-21.999,-19.4007,-22.4583,-22.1005,-19.6989,-20.3602,-20.1144,-21.1854,-21.9027,-21.4123,-19.6404,-20.1322,-20.4817,-20.277,-21.0247,-19.0794,-20.0163,-20.6221,-20.7681,-20.4313,-20.5113,-20.2838
-24.4492,-21.8737,-25.5466,-23.1523,-21.2488,-22.4603,-26.1995,-22.3384,-23.659,-21.1156,-25.6027,-22.1658,-23.9845,-24.2239,-20.73,-24.1703,-24.7961,-20.5931,-19.7979,-24.3251,-23.4074,-24.7988,-21.2445,-22.3186,-24.0564
-39.8703,-37.7538,-37.6442,-36.9616,-37.9814,-36.8839,-38.3681,-37.1305,-36.9228,-37.1321,-36.5074,-38.6786,-38.3256,-34.7036,-35.5231,-39.3828,-34.9589,-38.2616,-38.5231,-36.4086,-37.4203,-37.0768,-37.2171,-36.7365,-38.9065
-36.3083,-37.3409,-36.2606,-36.8458,-34.6125,-36.7693,-38.0194,-39.1813,-28.6818,-35.9749,-30.7352,-37.7424,-32.4827,-27.8467,-36.0458,-38.0421,-35.7764,-37.6203,-31.829,-29.2124,-37.1005,-35.1208,-36.2975,-31.8298,-32.8526
-35.4419,-34.0451,-36.1922,-31.6655,-38.8697,-35.4522,-36.8085,-36.3271,-35.0243,-37.8083,-34.0168,-38.2297,-35.135,-34.2818,-33.1616,-30.3016,-37.293,-33.9659,-35.1458,-39.5492,-36.9327,-35.1274,-31.6364,-37.0722,-33.315
-31.9552,-28.0715,-25.5339,-27.7367,-27.6932,-30.2241,-29.6212,-24.7674,-28.3928,-28.0977,-28.8371,-28.8033,-27.3919,-30.7265,-29.3235,-26.7779,-25.544,-28.1235,-28.6517,-29.0181,-29.978,-29.7426,-28.0771,-27.456,-28.9177
-35.4574,-34.1929,-33.1842,-28.5342,-34.7137,-29.2192,-30.1853,-29.3627,-35.5408,-30.113,-33.8445,-28.7861,-35.001,-34.9997,-32.7184,-33.4873,-30.8735,-31.0659,-31.0879,-29.5731,-30.6304,-29.8421,-32.7666,-33.2795,-34.3864
-30.9773,-31.5345,-30.7598,-32.576,-29.2188,-30.1693,-32.7576,-30.4841,-31.5301,-29.8817,-32.9718,-31.2299,-30.2273,-36.5851,-27.9219,-30.6124,-27.808,-29.2655,-30.1872,-29.6227,-30.7056,-30.6011,-36.8349,-29.5898,-27.086
-34.2659,-37.3241,-36.9233,-35.1948,-32.996,-34.8009,-36.9574,-35.1294,-39.6139,-36.1781,-35.8433,-37.7174,-35.2801,-35.2747,-35.0118,-34.5221,-36.1478,-34.2921,-33.7519,-35.1816,-32.7563,-35.8125,-37.0004,-35.9394,-35.3189
-33.7763,-37.3158,-35.3673,-32.5545,-40.7207,-37.3774,-38.6985,-38.7887,-35.5226,-37.0327,-34.2793,-37.0169,-35.5674,-38.1601,-35.9857,-35.8602,-37.2046,-38.943,-35.0668,-38.7629,-38.1029,-39.4181,-32.9212,-38.0633,-35.9986
-35.4742,-35.1555,-34.9754,-34.154,-36.5057,-36.3947,-35.7966,-35.8358,-36.3404,-35.2337,-35.9234,-36.0243,-37.2101,-36.4431,-36.3613,-36.619,-36.3331,-35.9295,-36.2397,-33.1738,-36.9453,-37.1814,-35.938,-36.2023,-34.6961
-19.7453,-23.2673,-17.5218,-21.1248,-29.0531,-24.4892,-20.0165,-23.0321,-23.8016,-19.7293,-23.2979,-17.4447,-21.5358,-23.4693,-20.9475,-22.6583,-15.2869,-19.0533,-17.9594,-22.3113,-15.8944,-24.4037,-19.5019,-26.7218,-18.6409
-37.1026,-44.4721,-44.1297,-43.3847,-30.9478,-43.857,-44.279,-40.1867,-34.3533,-39.8628,-38.8365,-42.5829,-43.4623,-37.7274,-43.8381,-36.2496,-45.5621,-46.8774,-43.3252,-34.4267,-40.8157,-46.7034,-42.2507,-38.3447,-41.0094
-21.3339,-19.4189,-19.3435,-22.1858,-22.2081,-22.7362,-24.4496,-26.6755,-21.6094,-26.959,-24.1262,-21.8285,-24.0563,-19.0217,-20.0423,-19.4455,-25.3978,-24.0024,-22.0993,-20.5631,-26.1409,-22.8779,-20.9515,-22.0299,-23.012
-39.9504,-46.0235,-43.1907,-46.1792,-45.664,-39.022,-39.4095,-45.8038,-43.2093,-39.012,-38.2685,-45.2658,-38.8928,-40.3404,-46.0866,-40.6694,-39.9381,-44.2171,-39.5163,-39.1668,-38.9557,-44.1866,-39.3983,-38.6785,-44.6715
-30.5478,-29.4738,-30.6572,-30.8551,-29.6589,-30.7185,-31.0825,-30.2176,-30.3121,-30.7028,-30.0907,-30.4443,-30.5525,-30.1765,-31.2188,-30.5979,-30.3464,-30.2587,-30.8503,-28.2929,-30.0293,-29.9331,-30.2921,-28.981,-30.6075
-31.4466,-30.5037,-36.1707,-32.8735,-29.521,-31.2609,-34.0612,-39.0835,-38.4422,-34.3272,-30.5039,-30.8706,-31.2226,-34.7099,-28.816,-31.0518,-30.7671,-26.8692,-30.5099,-38.8847,-29.6836,-34.6236,-31.5948,-35.495,-28.0913
-34.62,-38.9898,-36.763,-42.6117,-42.3935,-42.7104,-40.3257,-38.7114,-33.4099,-37.1009,-37.5296,-33.7004,-35.4113,-37.7547,-42.0912,-36.8237,-43.8009,-37.8055,-29.6338,-34.7075,-40.9528,-32.0083,-37.9776,-34.6477,-41.0211
-36.6099,-35.4248,-34.757,-41.7721,-46.27,-36.48,-36.691,-33.2289,-35.0836,-36.2598,-38.7817,-44.3522,-36.1717,-33.7974,-34.6554,-35.1251,-35.1234,-39.7352,-36.7189,-38.7662,-37.0037,-35.7141,-35.2039,-36.8227,-33.4768
-32.5127,-35.3302,-32.8382,-31.5777,-31.6883,-31.893,-22.8904,-29.657,-24.4998,-29.4787,-28.4484,-31.0623,-31.6626,-31.6757,-19.9109,-34.5804,-26.4511,-31.4259,-31.1968,-30.579,-27.4635,-31.5352,-28.2004,-22.9443,-33.8533
-29.0805,-31.0722,-30.076,-29.0715,-30.3644,-28.9487,-28.062,-29.5033,-29.927,-30.6291,-30.071,-30.8161,-29.9306,-30.4769,-29.5526,-29.2525,-30.9127,-30.8257,-28.8656,-30.5397,-30.8015,-29.7187,-29.9073,-29.5749,-29.8842
-22.1389,-20.1756,-19.7363,-19.42,-21.9455,-18.9333,-19.545,-19.3031,-22.8911,-17.7747,-18.8676,-18.2259,-20.2175,-19.1931,-17.9208,-25.1581,-20.0181,-20.3398,-17.9286,-19.7463,-19.6405,-20.0761,-16.7656,-17.8491,-20.7483
-35.6184,-35.4074,-31.6211,-35.4568,-34.4211,-34.2993,-36.5659,-35.699,-35.4349,-35.8959,-34.1855,-35.1198,-33.9269,-34.9417,-34.2169,-35.8511,-34.6644,-34.6768,-35.8665,-35.6689,-36.0241,-35.6178,-33.1374,-35.2596,-34.7343
-18.2103,-25.1398,-17.8027,-20.2722,-18.7594,-19.0526,-20.6924,-19.822,-20.2781,-18.6757,-19.8618,-17.1773,-18.6999,-20.0592,-23.9226,-20.2324,-20.5071,-20.0743,-19.6381,-19.2569,-14.7567,-21.3474,-20.3108,-20.582,-19.8125
-30.0596,-29.9128,-30.163,-27.8248,-29.7659,-29.2342,-31.0055,-30.3208,-30.4898,-30.1313,-29.1476,-28.8088,-29.8137,-30.8489,-30.9273,-30.7091,-29.2837,-30.6764,-28.664,-30.7098,-28.5511,-30.478,-30.8026,-29.1789,-30.2965
-23.8791,-28.6608,-23.5532,-29.7845,-23.6881,-23.7048,-23.2546,-25.1092,-27.9475,-29.2171,-24.5588,-24.5892,-24.504,-21.6948,-23.6301,-25.6017,-23.4792,-22.1936,-23.5194,-28.8364,-28.7411,-23.6447,-26.8312,-29.6313,-20.3836
-37.5187,-37.1497,-39.0408,-39.0371,-39.4855,-38.0887,-37.7273,-38.1191,-38.7613,-40.6586,-38.2136,-39.0758,-37.5687,-38.6948,-39.794,-40.1346,-37.3409,-38.817,-36.9125,-36.9538,-39.5164,-39.6984,-38.7195,-39.1057,-40.0947
-24.3729,-19.9019,-24.161,-22.8101,-21.0168,-19.555,-25.27,-20.2442,-17.1189,-27.1521,-22.8732,-26.9948,-17.2342,-18.4186,-20.1152,-29.3308,-25.0423,-27.5313,-25.2676,-25.7227,-20.398,-27.1144,-26.773,-23.9591,-22.643
-22.942,-23.022,-23.4185,-22.5524,-22.5468,-23.5453,-23.6408,-26.021,-22.705,-22.4064,-22.9897,-22.9815,-24.5531,-21.7871,-21.2459,-25.5565,-23.0593,-23.6691,-23.0841,-21.9932,-24.2489,-24.0159,-22.6994,-23.1273,-25.2769
-20.346,-20.3163,-20.4313,-21.1605,-19.9214,-19.8008,-20.3731,-20.5305,-20.3245,-20.3313,-20.383,-19.6202,-20.0557,-19.9728,-19.4955,-20.7266,-19.8376,-20.2946,-19.6911,-20.3839,-20.1479,-20.5409,-20.919,-20.1475,-20.6735
-32.9946,-33.5767,-30.0941,-28.6787,-30.8397,-27.5346,-31.1644,-31.5302,-33.1274,-24.8738,-27.8932,-30.4365,-34.5598,-33.3907,-27.8756,-32.1166,-29.7062,-31.2983,-32.4113,-29.0803,-36.9778,-28.3654,-34.2734,-30.0072,-29.7081
-22.1511,-20.766,-28.2377,-23.6394,-26.4379,-24.8588,-21.8644,-25.7448,-21.7057,-25.1501,-25.5403,-25.0793,-17.9741,-27.0344,-25.5182,-25.6259,-23.9607,-20.4781,-26.9545,-25.6875,-27.2462,-26.5385,-26.8829,-20.9257,-27.3042
-29.051,-28.2828,-29.9536,-29.6535,-29.7665,-27.8535,-35.3111,-28.6641,-29.9097,-25.1277,-27.5866,-27.8328,-27.8793,-28.9514,-26.0552,-29.1463,-28.0842,-30.539,-33.9455,-27.9459,-29.5235,-24.4189,-36.4824,-27.1434,-31.335
-21.8646,-24.3036,-24.6796,-25.0239,-25.6967,-24.9057,-24.5506,-20.8456,-23.7613,-23.7692,-22.1863,-24.9819,-22.8913,-22.8443,-24.2107,-22.8489,-23.4673,-22.3815,-24.3653,-22.6082,-25.3415,-23.461,-23.5236,-18.1883,-23.5923
-27.2164,-24.3418,-25.9999,-25.8526,-26.315,-25.4858,-24.4569,-26.1548,-24.2957,-24.5364,-26.6258,-27.5458,-25.225,-25.7247,-26.8428,-25.481,-26.4435,-26.7629,-26.4989,-22.7827,-26.069,-25.9157,-25.0255,-25.1939,-26.0239
-27.2751,-26.8947,-27.7865,-28.4306,-26.7279,-28.16,-27.4399,-25.5759,-25.6855,-25.484,-27.6115,-25.8546,-25.6912,-26.5241,-23.1133,-26.1817,-23.7057,-26.3346,-24.1298,-25.6407,-27.1666,-24.322,-25.6962,-28.2872,-25.6154
-38.4245,-39.8808,-35.2466,-39.2996,-38.9199,-38.6945,-37.1395,-37.9163,-36.5488,-36.9315,-36.5545,-38.5026,-39.4426,-38.6853,-38.3347,-38.9516,-37.6418,-38.3995,-39.2323,-38.1702,-38.382,-38.088,-37.516,-38.7142,-39.863
-32.4592,-31.8949,-33.431,-32.7462,-33.2954,-31.6448,-31.9609,-31.2869,-32.1149,-33.4324,-31.697,-32.5324,-31.0896,-32.4331,-32.124,-31.834,-31.5803,-32.0552,-31.1799,-32.4673,-32.7954,-32.0459,-32.7169,-32.3746,-32.8543
-24.6715,-23.4808,-21.5414,-22.2687,-23.6935,-22.5025,-23.79,-23.5529,-24.462,-22.9147,-23.5389,-23.3873,-22.3204,-22.0264,-22.1768,-23.6817,-23.505,-22.9673,-22.58,-25.4352,-23.5542,-22.4828,-23.3247,-23.5363,-21.5043
-37.8678,-39.9017,-39.4157,-39.8721,-35.8456,-38.0163,-35.1629,-40.0178,-34.4921,-35.6812,-41.6482,-39.1436,-40.6842,-35.5236,-34.6471,-33.2257,-35.2322,-41.5497,-38.6742,-40.8152,-36.3232,-41.8674,-35.6324,-34.8958,-35.1597
-22.8013,-23.3133,-22.5168,-22.2605,-19.0373,-20.7984,-14.8115,-22.6006,-22.2547,-23.0977,-23.2452,-21.3755,-21.8866,-22.6397,-23.9024,-22.9024,-23.2595,-22.7054,-19.1007,-22.2929,-22.6241,-23.2067,-23.4403,-22.3055,-21.7276
-29.9188,-25.2575,-29.6599,-28.1541,-30.0752,-30.0325,-28.9639,-28.8196,-27.3266,-25.7747,-25.9918,-29.4325,-29.1251,-25.8317,-29.6391,-26.0579,-28.0498,-30.0749,-26.8261,-28.836,-27.5091,-25.9572,-29.4491,-29.5779,-25.4993
-25.218,-26.0327,-26.6485,-26.421,-23.9896,-26.781,-27.4837,-26.0881,-26.1933,-27.7231,-27.2189,-24.1461,-26.6759,-24.7356,-27.8303,-28.7478,-24.3001,-23.9391,-27.5183,-25.5245,-26.6882,-24.3854,-24.9356,-25.592,-27.4889
-22.4377,-17.9443,-25.3421,-18.8687,-27.8931,-19.8575,-23.3579,-24.3012,-24.8746,-27.5679,-21.6695,-24.0163,-20.2121,-26.0705,-22.9876,-10.5356,-18.9205,-20.8504,-22.1689,-17.3509,-21.7344,-20.8317,-23.3382,-22.1161,-15.5811
-15.3321,-22.3519,-24.1582,-22.0556,-20.5496,-19.0784,-22.3854,-16.7868,-13.6552,-19.1911,-17.6063,-19.7963,-14.8643,-20.1978,-23.2821,-30.0772,-18.3055,-17.7432,-21.6634,-18.8519,-24.9067,-16.9585,-15.3212,-20.4605,-20.7746
-29.7414,-28.484,-27.5336,-22.4476,-26.7963,-24.4175,-19.7257,-29.6988,-24.389,-24.5534,-27.4021,-31.1373,-26.2729,-23.7522,-24.5188,-23.9493,-24.8958,-23.6827,-31.6122,-25.2169,-19.7768,-26.6134,-27.0115,-30.3201,-27.8166
-25.5567,-23.0231,-23.1248,-23.8907,-23.3272,-18.7107,-19.2869,-19.8506,-24.4584,-24.1576,-20.4926,-22.0821,-24.0271,-22.7288,-22.1332,-22.9346,-26.0422,-28.6432,-21.7449,-23.4437,-23.7313,-22.1573,-20.6629,-21.0312,-23.8106
-28.7785,-30.6313,-30.4231,-29.1629,-29.0855,-29.288,-29.7575,-29.9886,-29.4027,-31.0659,-29.9106,-30.4312,-29.7705,-30.3128,-30.0455,-30.3855,-29.4837,-28.3328,-30.6846,-30.8438,-30.2702,-30.653,-28.8158,-29.0384,-30.177
-38.5894,-44.3921,-35.7223,-30.4893,-43.9057,-40.0648,-44.7599,-35.7265,-32.4211,-45.065,-45.5709,-44.429,-46.4904,-44.4702,-39.0735,-45.4992,-42.5612,-36.204,-38.3405,-45.5905,-40.3665,-40.329,-44.728,-36.6908,-46.1379
-21.0087,-21.1316,-21.4536,-20.7215,-20.5123,-20.7521,-21.2387,-21.2557,-19.9223,-22.0112,-21.9093,-21.163,-20.753,-21.4404,-20.4049,-21.4841,-21.47,-21.3428,-20.7273,-20.8099,-20.7839,-21.2581,-20.8478,-22.0979,-21.064
-34.5883,-32.6058,-33.9109,-32.5291,-41.8496,-39.3423,-36.3967,-34.9788,-34.2789,-34.9683,-31.6785,-35.4364,-34.8887,-30.6445,-34.2607,-33.6762,-37.0041,-37.1117,-37.9793,-34.546,-34.9395,-32.186,-32.7236,-33.4039,-33.1111
-49.9794,-46.5298,-41.8519,-52.2559,-51.7182,-52.3779,-50.808,-50.44,-48.9374,-51.4492,-50.7689,-43.7958,-52.8933,-52.2305,-52.736,-52.0598,-50.4643,-52.3111,-51.5709,-51.9519,-50.1138,-50.9961,-51.2941,-50.1354,-52.893
